metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1652214363,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214363,136.107500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214363,136.107500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_reqs,1652214363,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214363,269.000100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214363,258.873700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214363,10.126400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214363,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_reqs,1652214364,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214364,400.073700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214364,393.975600,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214364,6.098100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_reqs,1652214364,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214364,529.615900,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214364,529.413400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214364,0.202500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
vus,1652214364,4.000000,,,,,,,,,,,,,,,
vus_max,1652214364,4.000000,,,,,,,,,,,,,,,
data_sent,1652214364,87.000000,,,,,,,,,default,,,,,,
data_received,1652214364,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214364,1146.799300,,,,,,,,,default,,,,,,
iterations,1652214364,1.000000,,,,,,,,,default,,,,,,
data_sent,1652214364,87.000000,,,,,,,,,default,,,,,,
data_received,1652214364,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214364,1271.260000,,,,,,,,,default,,,,,,
iterations,1652214364,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214364,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214364,162.206500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214364,162.206500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214364,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214365,87.000000,,,,,,,,,default,,,,,,
data_received,1652214365,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214365,1411.198000,,,,,,,,,default,,,,,,
iterations,1652214365,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214365,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214365,182.730500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214365,182.479100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214365,0.251400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214365,87.000000,,,,,,,,,default,,,,,,
data_received,1652214365,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214365,1534.553200,,,,,,,,,default,,,,,,
iterations,1652214365,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214365,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214365,170.313000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214365,158.249000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214365,12.064000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_reqs,1652214365,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214365,180.121700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214365,180.121700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214365,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
vus,1652214365,4.000000,,,,,,,,,,,,,,,
vus_max,1652214365,4.000000,,,,,,,,,,,,,,,
data_sent,1652214365,87.000000,,,,,,,,,default,,,,,,
data_received,1652214365,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214365,1162.467200,,,,,,,,,default,,,,,,
iterations,1652214365,1.000000,,,,,,,,,default,,,,,,
data_sent,1652214366,87.000000,,,,,,,,,default,,,,,,
data_received,1652214366,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214366,1193.382900,,,,,,,,,default,,,,,,
iterations,1652214366,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214366,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214366,159.422000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214366,154.174900,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214366,5.247100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214366,87.000000,,,,,,,,,default,,,,,,
data_received,1652214366,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214366,1175.071600,,,,,,,,,default,,,,,,
iterations,1652214366,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214366,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214366,123.129700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214366,123.129700,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214366,87.000000,,,,,,,,,default,,,,,,
data_received,1652214366,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214366,1191.684800,,,,,,,,,default,,,,,,
iterations,1652214366,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214366,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214366,141.596800,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214366,141.596800,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_reqs,1652214366,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214366,131.441800,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214366,122.436200,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214366,9.005600,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214366,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
vus,1652214366,4.000000,,,,,,,,,,,,,,,
vus_max,1652214366,4.000000,,,,,,,,,,,,,,,
data_sent,1652214367,87.000000,,,,,,,,,default,,,,,,
data_received,1652214367,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214367,1168.004200,,,,,,,,,default,,,,,,
iterations,1652214367,1.000000,,,,,,,,,default,,,,,,
data_sent,1652214367,87.000000,,,,,,,,,default,,,,,,
data_received,1652214367,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214367,1138.814400,,,,,,,,,default,,,,,,
iterations,1652214367,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214367,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214367,134.850900,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214367,133.838900,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214367,1.012000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214367,87.000000,,,,,,,,,default,,,,,,
data_received,1652214367,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214367,1156.254100,,,,,,,,,default,,,,,,
iterations,1652214367,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214367,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214367,146.579100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214367,145.608000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214367,0.971100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214367,87.000000,,,,,,,,,default,,,,,,
data_received,1652214367,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214367,1142.128000,,,,,,,,,default,,,,,,
iterations,1652214367,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214367,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214367,141.494100,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214367,140.456500,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214367,1.037600,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
vus,1652214367,4.000000,,,,,,,,,,,,,,,
vus_max,1652214367,4.000000,,,,,,,,,,,,,,,
http_reqs,1652214367,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214367,152.573200,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214367,152.193200,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214367,0.380000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214367,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214368,87.000000,,,,,,,,,default,,,,,,
data_received,1652214368,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214368,1137.328900,,,,,,,,,default,,,,,,
iterations,1652214368,1.000000,,,,,,,,,default,,,,,,
data_sent,1652214368,87.000000,,,,,,,,,default,,,,,,
data_received,1652214368,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214368,1156.490400,,,,,,,,,default,,,,,,
iterations,1652214368,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214368,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214368,159.610400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214368,159.610400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_receiving,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_failed,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
data_sent,1652214368,87.000000,,,,,,,,,default,,,,,,
data_received,1652214368,136.000000,,,,,,,,,default,,,,,,
iteration_duration,1652214368,1153.185500,,,,,,,,,default,,,,,,
iterations,1652214368,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652214368,1.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_duration,1652214368,148.782400,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_blocked,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_connecting,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_tls_handshaking,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_sending,1652214368,0.000000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
http_req_waiting,1652214368,148.348000,,,,true,,GET,http://127.0.0.1:8000/content,HTTP/1.1,default,,200,,,http://127.0.0.1:8000/content,
